mean_rssi,num_active_bs,Latitude,Longitude,hour
-112.71428571428571,7,51.2195243835,4.4029016495,11
-126.96428571428571,28,51.1942253113,4.4182815552,7
-123.7,10,51.2117364,4.3946094,20
-115.6,15,51.231338501,4.4044151306,6
-125.22222222222223,27,51.1947593689,4.419549942,7
-116.46666666666667,15,51.2290458679,4.4336185455,10
-119.75,4,51.1957817078,4.4110851288,16
-127.0,28,51.1942749023,4.4185218811,8
-129.76190476190476,21,51.203250885,4.4137482643,12
-126.76190476190476,21,51.2056732178,4.4178380966,8
-128.23333333333332,30,51.1942939758,4.4184417725,3
-126.0,21,51.224811554,4.4008550644,8
-124.42105263157895,19,51.2357025146,4.4240417481,9
-127.73076923076923,26,51.1943016052,4.418548584,12
-122.37037037037037,27,51.2189445496,4.4048085213,18
-119.5,22,51.2195243835,4.3960332871,10
-114.54545454545455,22,51.2283248901,4.4395198822,10
-129.46875,32,51.1942367554,4.4186449051,23
-125.31818181818181,22,51.2013893127,4.4257335663,12
-122.0,22,51.2092056274,4.4076948166,8
-121.11764705882354,17,51.2283248901,4.4356184006,10
-122.33333333333333,18,51.2171058655,4.4440584183,10
-123.58333333333333,24,51.2119369507,4.4113998413,7
-122.0,23,51.2156295776,4.4082684517,14
-118.78378378378379,37,51.2193908691,4.4491281509,7
-114.08333333333333,12,51.2194213867,4.4492630959,7
-126.41176470588235,17,51.2052116394,4.4255299568,14
-119.18181818181819,11,51.2043838501,4.3946585655,9
-122.75,16,51.2155189514,4.4082350731,16
-129.0,28,51.2000541687,4.4119267464,10
-120.27027027027027,37,51.23462677,4.4172716141,22
-121.88461538461539,26,51.2119483948,4.4258584976,8
-123.57142857142857,28,51.202709198,4.4215531349,11
-126.03225806451613,31,51.1940498352,4.4192032814,15
-121.96153846153847,26,51.2189598083,4.4046816826,19
-123.65217391304348,23,51.2068824768,4.3962116242,8
-125.63636363636364,22,51.2114181519,4.3964948654,14
-125.6,25,51.2210464478,4.4068617821,13
-97.0,3,51.2354507446,4.4091267586,6
-123.4074074074074,27,51.206237793,4.3879132271,8
-126.24,25,51.2052841187,4.390768528,10
-124.73076923076923,26,51.2114601135,4.4174151421,9
-119.10526315789474,38,51.2201766968,4.4489068985,6
-120.05263157894737,19,51.2243614197,4.4346618652,11
-120.07142857142857,28,51.2297782898,4.419418335,11
-120.0,3,51.2203178406,4.4422883987,9
-114.0,3,51.2268486023,4.4219732285,10
-121.76190476190476,21,51.2093734741,4.4032115936,10
-127.57692307692308,26,51.1941719055,4.418671608,14
-117.0,19,51.2269897461,4.4111065865,10
-121.0,9,51.2060165405,4.4156918526,10
-126.70588235294117,17,51.2017021179,4.4278283119,9
-123.45652173913044,46,51.2188720703,4.4172081947,13
-127.15,20,51.1946258545,4.4095964432,14
-123.88,25,51.2330284119,4.4035181999,9
-126.66666666666667,30,51.1943740845,4.4185400009,11
-122.19047619047619,21,51.2032852173,4.4261116982,12
-128.1818181818182,22,51.2211608887,4.4135150909,10
-116.6,5,51.2065124512,4.4262199402,15
-122.05882352941177,34,51.2296676636,4.4188017845,10
-124.66666666666667,30,51.1942214966,4.4185466766,21
-116.0,25,51.2328491211,4.4332485199,8
-124.53571428571429,28,51.2034378052,4.4254751205,14
-112.66666666666667,3,51.221446991,4.4394397736,11
-121.13157894736842,38,51.2185935974,4.4206519127,8
-120.52631578947368,19,51.2119178772,4.4256401062,8
-127.65217391304348,23,51.2049217224,4.413623333,12
-124.46153846153847,26,51.2215881348,4.4155216217,9
-125.0,1,51.2171401978,4.400865078,8
-121.3529411764706,17,51.2191429138,4.4395251274,9
-128.7941176470588,34,51.1942825317,4.4181218147,20
-124.96774193548387,31,51.2146530151,4.4177231789,9
-117.32142857142857,28,51.2354698181,4.4113798142,11
-126.0,30,51.194393158,4.418548584,10
-120.0,32,51.2358970642,4.4172449112,18
-122.73684210526316,19,51.2128868103,4.4483251572,10
-123.53571428571429,28,51.211555481,4.4109482765,7
-120.02777777777777,36,51.22631073,4.4142618179,7
-124.28571428571429,21,51.231262207,4.4289069176,11
-129.44827586206895,29,51.1943435669,4.4185681343,4
-125.86206896551724,29,51.1942863464,4.4185633659,11
-122.86206896551724,29,51.2094039917,4.422454834,14
-118.78125,32,51.220035553,4.449631691,7
-108.0,1,51.2333564758,4.4128365517,11
-127.07142857142857,28,51.1941566467,4.4188518524,3
-106.5,2,51.2153816223,4.3982214928,10
-125.3529411764706,17,51.2065429688,4.4164118767,9
-126.04761904761905,21,51.2034263611,4.4254665375,13
-129.08333333333334,12,51.1875275,4.4253572,17
-123.0,11,51.2117332,4.3944489,10
-127.15,20,51.2020721436,4.4201831818,14
-121.7948717948718,39,51.2357597351,4.416103363,15
-119.13888888888889,36,51.1958847046,4.3891568184,11
-129.77777777777777,27,51.1944618225,4.4186182022,0
-125.37931034482759,29,51.1941757202,4.4182333946,12
-122.8529411764706,34,51.2175044,4.4183552,9
-121.4186046511628,43,51.21717453,4.4164581299,9
-121.55882352941177,34,51.2342796326,4.4058418274,8
-123.56521739130434,23,51.2267799377,4.4011282921,8
-105.66666666666667,3,51.2332649231,4.40914011,7
-120.86363636363636,22,51.2139434814,4.4410800934,7
-123.11428571428571,35,51.2156448364,4.4159998894,10
-114.75,4,51.2140464783,4.4405665398,16
-127.1304347826087,23,51.2013893127,4.4257283211,12
-124.33333333333333,9,51.2034492493,4.4270882607,12
-120.10526315789474,19,51.1999320984,4.3944883347,15
-123.84210526315789,38,51.2332839966,4.410200119,10
-126.20689655172414,29,51.2033958435,4.425488472,11
-125.87878787878788,33,51.1941986084,4.4185800552,23
-128.61290322580646,31,51.1943664551,4.418671608,4
-121.79166666666667,24,51.216178894,4.4098348618,15
-117.0,1,51.2104911804,4.4152998924,11
-123.25,4,51.2001876831,4.4220933914,11
-125.13333333333334,30,51.2060585022,4.3873066902,10
-108.5,2,51.2222518921,4.4100198746,16
-123.22222222222223,9,51.2113883,4.3953627,12
-124.0,29,51.2151756287,4.4454364777,14
-125.0,19,51.2222862244,4.4291968346,9
-119.36842105263158,19,51.2206916809,4.4198083878,15
-124.4,10,51.2113168,4.3954858,15
-122.77272727272727,22,51.1941947937,4.4183068276,11
-120.8695652173913,23,51.2131958008,4.4206385613,10
-121.33333333333333,33,51.2247772217,4.4150314331,12
-122.82352941176471,17,51.2010688782,4.4238166809,15
-121.71428571428571,21,51.2208442688,4.4189348221,13
-125.08695652173913,23,51.2274246216,4.4051451683,9
-128.53333333333333,30,51.1944389343,4.418586731,16
-120.69444444444444,36,51.2139167786,4.4238915443,9
-127.79310344827586,29,51.1943893433,4.4185547829,19
-127.3913043478261,23,51.2061462402,4.4100232124,10
-125.89655172413794,29,51.1947250366,4.4202299118,5
-125.28571428571429,35,51.217414856,4.4166083336,9
-124.16666666666667,30,51.2008514404,4.4133582115,16
-129.43333333333334,30,51.1943130493,4.4185900688,3
-120.22727272727273,22,51.2301254272,4.4055900574,10
-126.8076923076923,26,51.2167663574,4.4000582695,13
-123.18181818181819,22,51.2060699463,4.4185767174,11
-120.1923076923077,26,51.2349090576,4.423620224,11
-122.43243243243244,37,51.2172050476,4.4166002274,9
-124.20689655172414,29,51.2131385803,4.4109401703,7
-128.9375,16,51.1867903,4.425602,16
-123.83333333333333,18,51.2021064758,4.420091629,10
-121.8695652173913,23,51.2207336426,4.3881797791,12
-123.12,25,51.2029418945,4.3993034363,11
-128.4516129032258,31,51.1943321228,4.4184298515,21
-122.37931034482759,29,51.2215138,4.3869165,16
-99.4375,16,51.2324142456,4.4376516342,19
-122.0,20,51.2359390259,4.4263100624,8
-127.17391304347827,23,51.2013931274,4.4294734001,10
-127.5,16,51.2020301819,4.4203000069,11
-124.83333333333333,12,51.2221902,4.4092365,14
-127.0,27,51.1942634583,4.4185318947,13
-125.35483870967742,31,51.1941871643,4.4188218117,17
-122.7,10,51.2119018,4.3947128,9
-99.0,1,51.2325248718,4.4302434921,11
-126.35483870967742,31,51.1942024231,4.4185647965,17
-122.83870967741936,31,51.229637146,4.4019284248,7
-125.9090909090909,22,51.2061347961,4.417201519,8
-121.32352941176471,34,51.2191581726,4.4497098923,7
-126.09375,32,51.2026100159,4.428861618,8
-124.34482758620689,29,51.2157516479,4.4185714722,10
-121.48148148148148,27,51.2141876221,4.4449901581,10
-119.0,1,51.2027282715,4.4209418297,9
-82.5,2,51.2142868042,4.4069151878,12
-124.88,25,51.2160568237,4.4104452133,16
-126.46153846153847,26,51.1932563782,4.4109082222,14
-126.08695652173913,23,51.2198486328,4.4034934044,10
-120.61538461538461,26,51.2088699341,4.4345884323,11
-126.48275862068965,29,51.1941108704,4.4184098244,11
-128.6875,16,51.209268,4.3349246,15
-124.23076923076923,26,51.2152259,4.4152729,15
-125.19354838709677,31,51.1942672729,4.4183602333,11
-122.94736842105263,19,51.2077140808,4.4243683815,9
-125.64,25,51.194442749,4.4185914993,20
-123.18181818181819,11,51.2044067383,4.3377785683,11
-123.83333333333333,24,51.2069892883,4.4036531448,16
-111.0,1,51.2181282043,4.411406517,9
-123.21875,32,51.2165298462,4.4028382301,7
-123.83333333333333,30,51.2179450989,4.4053149223,14
-125.61764705882354,34,51.1941184998,4.4186549187,14
-121.2051282051282,39,51.2350883484,4.417031765,6
-121.26190476190476,42,51.2360115051,4.4170031548,21
-125.27777777777777,18,51.2048301697,4.3946914673,8
-124.33333333333333,12,51.2124748,4.3947948,13
-121.16666666666667,18,51.2322044373,4.4287219048,8
-124.71428571428571,21,51.2056350708,4.4174900055,8
-122.88888888888889,27,51.2213863,4.3873449,20
-126.0,28,51.2123260498,4.4097614288,6
-112.0,1,51.214302063,4.4375967979,10
-127.13636363636364,22,51.1944541931,4.4183149338,13
-122.41176470588235,17,51.2253723145,4.402200222,9
-125.2,25,51.2269859314,4.4078330994,9
-125.66666666666667,15,51.2073059082,4.3944501877,8
-128.25,32,51.1942214966,4.4183702469,7
-125.73913043478261,23,51.2015113831,4.4236102104,10
-108.5,2,51.2219963074,4.4172234535,7
-128.66666666666666,15,51.2029342651,4.4203166962,12
-126.3157894736842,19,51.2115821838,4.4375867844,9
-124.14814814814815,27,51.2015304565,4.3905315399,9
-120.06666666666666,15,51.2241859436,4.4377865791,8
-125.11538461538461,26,51.1984024048,4.4075231552,14
-125.6470588235294,17,51.2048072815,4.4139232636,8
-122.87878787878788,33,51.231716156,4.4028515816,10
-126.28,25,51.1943817139,4.4184117317,18
-123.70370370370371,27,51.2025909424,4.4212598801,13
-120.2,10,51.2035713196,4.3919234276,8
-117.22727272727273,22,51.2272949219,4.4395217896,8
-104.0,1,51.2309303284,4.411190033,6
-89.0,1,51.2208099365,4.4511084557,12
-123.5,26,51.2178688049,4.4269185066,10
-116.0,3,51.2099257,4.3945171,17
-118.54285714285714,35,51.2347755432,4.4185285568,5
-125.26923076923077,26,51.2054901123,4.3907566071,13
-119.17647058823529,34,51.235748291,4.4159350395,21
-119.51515151515152,33,51.2312736511,4.4091482163,10
-105.0,1,51.2032470703,4.3945484161,16
-128.3125,32,51.1942520142,4.4184818268,4
-119.86666666666666,30,51.2282981873,4.4064865112,15
-127.16666666666667,30,51.1984100342,4.4074401856,16
-127.56666666666666,30,51.194103241,4.418405056,10
-118.5,12,51.2043266296,4.3921399117,16
-125.03125,32,51.2143936157,4.4108815193,9
-124.25,28,51.1941604614,4.418513298,1
-120.37837837837837,37,51.2350463867,4.4166231155,23
-127.66666666666667,30,51.1942176819,4.4185566902,21
-126.61290322580645,31,51.219039917,4.4039082527,18
-128.53846153846155,26,51.194355011,4.4185452461,3
-127.83333333333333,24,51.1939811707,4.4189682007,20
-127.38461538461539,13,51.209186554,4.4138097763,10
-125.07142857142857,28,51.2191505432,4.4045815468,8
-119.0,16,51.2175979614,4.4140582085,16
-123.28571428571429,28,51.2130813599,4.4098968506,11
-127.3913043478261,23,51.215423584,4.4083333015,15
-126.23076923076923,26,51.2056312561,4.4219317436,8
-118.41176470588235,17,51.2312088013,4.4044351578,13
-122.8076923076923,26,51.2128143311,4.4089751244,8
-105.0,1,51.2036437988,4.4113864899,12
-125.25,16,51.2198146,4.3662644,13
-128.32,25,51.1944732666,4.4184165001,6
-122.66666666666667,30,51.2188415527,4.4051685333,10
-121.15789473684211,19,51.2214546204,4.4193701744,7
-125.39393939393939,33,51.1942024231,4.4186167717,22
-129.59259259259258,27,51.1943283081,4.4186134338,21
-126.27586206896552,29,51.194190979,4.4183783531,20
-126.92592592592592,27,51.2061347961,4.4187116623,11
-124.92857142857143,14,51.2222445,4.4094024,13
-121.6,35,51.2332839966,4.4111747742,10
-119.92592592592592,27,51.2157644,4.4136472,10
-121.0,21,51.2073440552,4.4059767723,14
-122.95348837209302,43,51.2170562744,4.4165349007,13
-129.23076923076923,26,51.1966819763,4.4013032913,14
-118.0,1,51.219669342,4.4042801857,18
-127.94444444444444,18,51.2099151611,4.4414715767,11
-122.24,25,51.2300682068,4.4092483521,11
-126.69565217391305,23,51.2212142944,4.4131131172,10
-126.92857142857143,28,51.1943435669,4.4182033539,8
-120.06896551724138,29,51.2356185913,4.4214167595,11
-125.47058823529412,17,51.2071800232,4.4160065651,10
-121.55263157894737,38,51.2199554443,4.4149785042,7
-106.33333333333333,3,51.2150917053,4.4150834084,8
-123.41666666666667,36,51.2342071533,4.4059166908,11
-130.8,15,51.2028083801,4.4165868759,8
-129.96666666666667,30,51.1944580078,4.4186382294,23
-118.47058823529412,17,51.227306366,4.409070015,8
-127.22857142857143,35,51.1943893433,4.4183115959,19
-126.41666666666667,24,51.2037467957,4.4149484634,12
-123.73913043478261,23,51.2214317322,4.4187631607,7
-118.2,30,51.2358055115,4.4165000916,23
-121.05128205128206,39,51.2192802429,4.417368412,8
-123.53846153846153,26,51.2056694031,4.393371582,9
-121.29411764705883,17,51.2100563049,4.409901619,8
-92.0,1,51.2295532227,4.4019832611,13
-125.125,24,51.2265129089,4.4053168297,8
-120.0,1,51.2147979736,4.4243416786,11
-127.52380952380952,21,51.2041282654,4.4241714478,12
-121.625,8,51.2023696899,4.4129052162,8
-123.64516129032258,31,51.2033996582,4.425511837,12
-125.86206896551724,29,51.2015914917,4.412876606,11
-115.0,1,51.2237243652,4.3983898163,9
-125.75862068965517,29,51.216736,4.3929705,19
-126.6470588235294,17,51.220096,4.366166,16
-123.84210526315789,19,51.2265968323,4.4164099693,13
-127.55555555555556,18,51.2014732361,4.4237098694,10
-124.22222222222223,36,51.2006912231,4.4117617607,10
-128.2962962962963,27,51.194316864,4.4185767174,3
-122.68181818181819,22,51.2272377014,4.4037733078,9
-124.14285714285714,28,51.207611084,4.4244799614,9
-120.96774193548387,31,51.234249115,4.4015817642,11
-130.9090909090909,22,51.1865345,4.4252159,20
-130.2258064516129,31,51.194442749,4.4185800552,2
-125.41935483870968,31,51.1941299438,4.4184584618,17
-126.0,10,51.21128,4.395545,9
-121.52173913043478,23,51.2040977478,4.388001442,7
-117.0,1,51.2312240601,4.4091134071,11
-121.25,28,51.2279434204,4.4026198387,11
-123.0,30,51.2034072876,4.4254484177,12
-116.0,1,51.2244720459,4.4045481682,15
-128.38888888888889,18,51.2036018372,4.4156365395,10
-118.0,8,51.2199058533,4.4076185226,16
-123.18518518518519,27,51.2055702209,4.4175167084,14
-129.62962962962962,27,51.1944465637,4.418513298,5
-127.57894736842105,19,51.2122879028,4.3951635361,11
-128.23076923076923,26,51.1944541931,4.4186201096,23
-124.03333333333333,30,51.1942634583,4.4184584618,12
-126.32142857142857,28,51.1945793,4.4054822,16
-127.875,16,51.2013206482,4.4168601036,8
-126.55,20,51.2079925537,4.417696476,10
-121.04761904761905,21,51.2325820923,4.4302167893,10
-118.74193548387096,31,51.2137451172,4.4239048958,9
-125.36363636363636,22,51.2116012573,4.4546952248,10
-124.62962962962963,27,51.2014694214,4.4237465859,11
-127.875,8,51.2197799683,4.4089517593,7
-124.03846153846153,26,51.2305107117,4.4055800438,12
-126.45454545454545,22,51.2198801,4.3661359,18
-119.0,9,51.1946525574,4.4069318771,10
-122.6774193548387,31,51.2280158997,4.4066200256,9
-127.83333333333333,30,51.1942749023,4.4181365967,6
-119.0,2,51.1994094849,4.4035315514,13
-112.77777777777777,18,51.2095413208,4.4074583054,9
-124.5,36,51.2322654724,4.405189991,9
-126.33333333333333,30,51.1942596436,4.4183602333,19
-125.05263157894737,19,51.220375061,4.4053735733,18
-124.92857142857143,28,51.2016296387,4.4255232811,12
-122.45454545454545,11,51.2223785,4.4092351,12
-129.0,1,51.2130699158,4.4472384453,10
-104.5,2,51.2089424133,4.4355049133,15
-127.05882352941177,34,51.1942634583,4.4184217453,4
-124.07692307692308,26,51.2072486877,4.3982949257,9
-99.5,2,51.2279282,4.4018392,18
-122.62962962962963,27,51.2144355774,4.4145965576,9
-122.04761904761905,21,51.2246932983,4.4360198975,9
-127.55,20,51.2133560181,4.3947181702,10
-125.44827586206897,29,51.2302703857,4.4024949074,11
-124.08695652173913,23,51.1940574646,4.4185967445,22
-125.52777777777777,36,51.1942596436,4.4183917046,22
-127.5,28,51.1891139,4.4032195,13
-123.15384615384616,26,51.1998443604,4.3911733627,11
-122.96,25,51.215133667,4.4086885452,14
-132.0,2,51.200958252,4.3981633186,7
-130.76470588235293,17,51.1895556,4.404788,17
-127.85185185185185,27,51.1944160461,4.4185433388,14
-129.0344827586207,29,51.1944618225,4.4185433388,14
-121.21052631578948,19,51.2184181213,4.4590482712,10
-122.3157894736842,19,51.2048683167,4.3945417404,13
-109.0,7,51.2063064575,4.4095816612,10
-122.3076923076923,13,51.2148246765,4.4374365807,16
-126.04761904761905,21,51.2015151978,4.4235849381,11
-126.6875,16,51.2026290894,4.4207081795,13
-127.53333333333333,30,51.1944160461,4.4185781479,8
-122.70967741935483,31,51.2334136963,4.40583992,12
-122.4,10,51.2118983,4.3944502,23
-121.0,29,51.2224502563,4.4361867905,15
-121.83333333333333,30,51.2325820923,4.4051818848,8
-99.66666666666667,3,51.2193756104,4.4194083214,10
-124.5,26,51.211730957,4.4077181816,8
-123.18518518518519,27,51.2060852051,4.3872084618,9
-125.08333333333333,12,51.212306,4.3950427,8
-117.0,2,51.2195549011,4.3357467651,13
-127.4,20,51.2019500732,4.4201450348,14
-126.68181818181819,22,51.2230911255,4.3998150826,9
-121.72727272727273,33,51.2304649353,4.4020066261,9
-128.5185185185185,27,51.1944084167,4.4185366631,6
-115.87878787878788,33,51.2200202942,4.4497132301,7
-103.66666666666667,3,51.1922607422,4.3943600655,10
-124.64285714285714,28,51.1942367554,4.4185018539,0
-122.14814814814815,27,51.2119026184,4.4508714676,16
-124.32,25,51.229850769,4.4056901932,11
-129.0,28,51.1944656372,4.4185614586,13
-124.95652173913044,23,51.2276535034,4.4019498825,9
-125.51612903225806,31,51.1942558289,4.4184498787,5
-98.8,5,51.2303886414,4.4024868012,13
-120.4,25,51.2108764648,4.4101815224,8
-120.76190476190476,21,51.2070999146,4.4201583862,10
-124.4,35,51.1986045837,4.4110097885,8
-128.27777777777777,18,51.2212692,4.4027061,10
-121.3,10,51.2118352,4.3943165,22
-119.8529411764706,34,51.2153434753,4.4203600884,8
-124.46428571428571,28,51.2157974243,4.3934764862,12
-127.38461538461539,26,51.2030029297,4.4210534096,11
-126.88888888888889,18,51.2064247131,4.4123482704,9
-115.06666666666666,15,51.2176437378,4.4141335487,14
-127.2,30,51.1941947937,4.4184231758,6
-125.58620689655173,29,51.2156333923,4.4184184074,10
-129.54545454545453,33,51.1942214966,4.4184718132,23
-120.5,2,51.2099685669,4.4510684013,11
-117.9375,32,51.2322769165,4.4200968742,18
-124.38709677419355,31,51.2139015198,4.4333281517,13
-124.28571428571429,7,51.2221336365,4.4180817604,13
-124.35714285714286,28,51.2190284729,4.4042634964,18
-124.33333333333333,24,51.2168032,4.393319,13
-126.03030303030303,33,51.1943511963,4.4177598953,21
-120.77777777777777,27,51.2345161438,4.4057431221,9
-127.78125,32,51.1941833496,4.4184017181,12
-122.70833333333333,24,51.2055244446,4.4178085327,9
-119.8157894736842,38,51.2350730896,4.4169931412,21
-123.41666666666667,24,51.2082595825,4.4191598892,11
-121.9,20,51.2164447,4.3931669,14
-101.0,2,51.2315177917,4.4091367722,7
-118.75,8,51.2117316,4.3943573,5
-124.04347826086956,23,51.2120132446,4.4257884026,9
-127.07142857142857,28,51.1942672729,4.4187068939,2
-128.5,26,51.1995735168,4.4168148041,11
-120.28571428571429,21,51.2358932495,4.4260382652,9
-125.3225806451613,31,51.2160606384,4.4097366333,15
-127.18181818181819,33,51.1940727234,4.4186315537,15
-93.0,2,51.2091255188,4.433488369,14
-122.88888888888889,9,51.2118873,4.3944947,11
-103.0,2,51.2177619934,4.4274201393,14
-123.0,3,51.2262687683,4.409719944,7
-127.18518518518519,27,51.2189064026,4.4038267136,18
-120.92682926829268,41,51.2359466553,4.4156184197,16
-125.0952380952381,21,51.2222862244,4.4045267105,9
-130.93103448275863,29,51.1942100525,4.4185299873,14
-117.29545454545455,44,51.230682373,4.4125165939,12
-120.96,25,51.2277450562,4.4398765564,10
-124.27586206896552,29,51.2147948,4.4056754,18
-127.17241379310344,29,51.1942558289,4.4184584618,5
-129.58064516129033,31,51.1944313049,4.4185647965,21
-123.34615384615384,26,51.2035865784,4.3939032555,13
-121.80555555555556,36,51.2243270874,4.415538311,16
-124.19354838709677,31,51.2164535522,4.4099831581,16
-128.5,28,51.1942329407,4.4183783531,23
-122.5909090909091,22,51.2154884338,4.4083948135,15
-123.125,32,51.200176239,4.3912000656,8
-115.0,1,51.2327232361,4.4091949463,10
-127.17241379310344,29,51.1941108704,4.4186348915,4
-120.46153846153847,39,51.2345199585,4.416826725,6
-126.45161290322581,31,51.1943511963,4.4185681343,7
-125.5,26,51.1941833496,4.4183382988,11
-125.92307692307692,26,51.1941947937,4.4183502197,19
-126.25,12,51.21849823,4.3253898621,8
-118.11111111111111,9,51.2251281738,4.4095864296,15
-97.0,1,51.2148895264,4.4154367447,7
-116.33333333333333,3,51.2202262878,4.4123668671,7
-128.88888888888889,27,51.1944313049,4.4093117714,14
-129.05,20,51.1865602,4.4260849,15
-127.16666666666667,30,51.1942558289,4.4184951782,1
-77.0,1,51.2004089355,4.3900651932,8
-120.12820512820512,39,51.2355499268,4.4158983231,17
-126.38709677419355,31,51.1942405701,4.4184617996,13
-122.13513513513513,37,51.2104644775,4.4188232422,10
-119.8,10,51.2108650208,4.4008049965,7
-113.0,2,51.2163352966,4.3965950012,11
-123.36363636363636,22,51.2119178772,4.3977332115,10
-124.16666666666667,24,51.1999855042,4.3918981552,9
-124.0,4,51.2104454041,4.3942050934,11
-125.03333333333333,30,51.2041091919,4.3877367973,7
-124.5,28,51.2290306091,4.4180102348,10
-120.48387096774194,31,51.2359237671,4.417453289,19
-127.6774193548387,31,51.194316864,4.4181265831,14
-124.91666666666667,24,51.2270736694,4.4041266441,8
-126.16666666666667,30,51.1942253113,4.4184918404,4
-111.5,2,51.2306137085,4.4053702354,8
-129.65,20,51.186882,4.4254419,16
-125.25806451612904,31,51.1988983154,4.4071884155,16
-120.86206896551724,29,51.235584259,4.4111166,12
-108.0909090909091,11,51.2072067261,4.4395251274,10
-124.93939393939394,33,51.2147904,4.4056889,20
-127.13333333333334,15,51.2123734,4.394883,10
-127.9090909090909,11,51.2100524902,4.4113950729,12
-122.91304347826087,23,51.2015380859,4.4235749245,11
-118.21739130434783,23,51.2263793945,4.4143280983,7
-125.0909090909091,22,51.2033882141,4.4255681038,11
-124.4090909090909,22,51.2015647888,4.4236364365,10
-125.06451612903226,31,51.194152832,4.4187150002,2
-122.3125,32,51.2034187317,4.4254217148,12
-125.25,24,51.2014732361,4.4214634895,9
-122.94736842105263,19,51.2270507812,4.4161667824,13
-119.74193548387096,31,51.235874176,4.4163384438,23
-130.44827586206895,29,51.1944618225,4.4186182022,0
-109.0,1,51.2284431458,4.3319449425,12
-122.0,1,51.2031555176,4.4141697884,9
-128.05714285714285,35,51.1942214966,4.418343544,11
-126.0,29,51.2015838623,4.4128851891,15
-121.75757575757575,33,51.2277297974,4.4018383026,8
-120.25,8,51.218120575,4.4169383049,6
-107.0,6,51.2202262878,4.4197535515,15
-129.20689655172413,29,51.2123680115,4.4078850746,9
-124.08333333333333,24,51.211063385,4.4259448052,10
-120.86486486486487,37,51.2353935242,4.4156718254,16
-118.83333333333333,24,51.2305374146,4.4362831116,12
-122.10810810810811,37,51.2158889771,4.4162068367,10
-118.17391304347827,23,51.23412323,4.4259047508,13
-120.66666666666667,30,51.2320327759,4.4052600861,11
-122.25,24,51.1979179382,4.4070949554,8
-119.07894736842105,38,51.2294387817,4.4196949005,19
-126.18518518518519,27,51.2000198364,4.4496583939,15
-119.71052631578948,38,51.2156486511,4.4203681946,8
-123.7,10,51.2091555,4.3348399,15
-125.06451612903226,31,51.2188224792,4.4220151901,13
-121.025,40,51.2337188721,4.4185333252,16
-125.95652173913044,23,51.2115898132,4.4095416069,12
-119.76315789473684,38,51.2138137817,4.4227051735,7
-120.6470588235294,17,51.199306488,4.4113368988,15
-125.84210526315789,19,51.2069892883,4.4036917687,14
-119.65,40,51.2355499268,4.4203066826,7
-127.44444444444444,27,51.2057266235,4.4241681099,10
-119.57142857142857,28,51.2150917053,4.4188866615,9
-123.0,29,51.2034606934,4.4255633354,13
-124.61538461538461,26,51.2123908997,4.4078249931,8
-125.73913043478261,23,51.2014579773,4.425549984,11
-121.17241379310344,29,51.2145690918,4.4430932999,10
-120.96153846153847,26,51.2214579,4.3870261,19
-122.46153846153847,26,51.2033805847,4.4254899025,13
-123.58333333333333,24,51.212562561,4.407310009,8
-124.57142857142857,28,51.2276611328,4.4021015167,10
-128.53846153846155,26,51.194316864,4.4185299873,12
-123.52,25,51.203540802,4.4255151749,14
-124.0,21,51.2070465088,4.4193549156,9
-119.8,5,51.2275657654,4.4093952179,12
-113.17241379310344,29,51.2230491638,4.4479017258,14
-124.86206896551724,29,51.21824646,4.4063549042,7
-128.6,25,51.203163147,4.4120116234,9
-119.25,36,51.2358055115,4.4160451889,15
-119.5,34,51.2143440247,4.4186282158,12
-117.11111111111111,9,51.2093467712,4.4103331566,7
-111.5,2,51.209438324,4.4123301506,13
-124.82142857142857,28,51.1907423,4.4052586,6
-127.73913043478261,23,51.2155303955,4.4080815315,14
-125.31818181818181,22,51.2224769592,4.4086117744,9
-118.3103448275862,29,51.2108306885,4.4217014313,10
-119.83783783783784,37,51.2358398438,4.4165034294,14
-124.51162790697674,43,51.2152671814,4.4135951996,12
-125.91666666666667,24,51.2082290649,4.340555191,15
-123.75,24,51.2165537,4.3932803,16
-114.0,1,51.2193450928,4.4052433968,13
-117.92307692307692,26,51.220123291,4.4492101669,7
-120.375,24,51.2213592529,4.4192633629,11
-133.0,1,51.2095947266,4.42501688,10
-122.48648648648648,37,51.2306632996,4.402926445,9
-126.4375,32,51.1947288513,4.4183735848,18
-116.0,1,51.2175331116,4.394756794,6
-124.13793103448276,29,51.1941871643,4.4184064865,8
-119.75,16,51.2315750122,4.4295415878,10
-122.33333333333333,24,51.194355011,4.4181866646,8
-125.85185185185185,27,51.2017822266,4.4225916863,11
-120.30434782608695,23,51.2350616455,4.4229230881,7
-122.52173913043478,23,51.2105407715,4.4535198212,10
-122.95454545454545,22,51.2133255005,4.4417281151,11
-123.9375,16,51.2178115845,4.4426116943,10
-125.58333333333333,24,51.219039917,4.404504776,18
-123.17857142857143,28,51.214515686,4.4181880951,9
-123.12,25,51.2093696594,4.4231901169,12
-123.125,24,51.2139701843,4.4266815186,8
-122.22727272727273,22,51.2152481079,4.4155683518,8
-123.48387096774194,31,51.2218666077,4.4204502106,12
-118.0,2,51.2342987061,4.4286832809,8
-97.0,1,51.2334480286,4.4460582733,7
-124.3225806451613,31,51.2158050537,4.4028549194,8
-120.70967741935483,31,51.2090034485,4.422729969,9
